energy_cost,incremental_cycle_time_avg,incremental_energy_cost,incremental_items_avg,incremental_power,incremental_power_avg,power_var,cycle_var,session,machine_state,part_program
1.28135259,7.091622807023684,2964.5799923340023,1.4836842105263173,5917325.334000015,1557.1908773684231,263.36800120053397,0.016458534164838935,1MO,1,0
1.24379262,7.093703411389108,2965.8237849540023,1.484346224677718,5919807.954000015,1557.4343472770345,225.19560431581678,0.016445547420962964,1MO,1,0
1.20471963,7.095782921275645,2967.0285045840023,1.4850078905839046,5922212.584000015,1557.6571762230426,188.68042194021913,0.016432574336559123,1MO,1,0
1.21839693,7.097861337546674,2968.2469015140023,1.4856692085195913,5924644.514000014,1557.8870665264285,200.88115949384323,0.016419614893673322,1MO,1,0
1.20529077,7.0999386610646695,2969.452192284002,1.4863301787592023,5927050.284000014,1558.1099589905382,188.88736727764524,0.016406669074379782,1MO,1,0
1.2400251,7.102014892691196,2970.692217384002,1.486990801576874,5929525.384000014,1558.3509550591345,220.87485187910352,0.016393736860780987,1MO,1,0
1.1077911599999999,7.105403748473464,2971.800008544002,1.487388334209145,5931736.544000014,1558.5224760903855,111.91164939959866,0.04368644574090442,1MO,1,-1
0.9995651400000001,7.103537343496192,2972.799573684002,1.4869976359338075,5933731.684000013,1558.6371641712653,50.04852263896175,0.013254594901614113,1MO,2,0
2.1789892799999997,7.101671918773635,2974.9785629640023,1.4866071428571443,5938080.964000014,1559.370001050422,2044.0120278988536,0.013244155473187498,1MO,2,0
1.0425258899999998,7.099807473533736,2976.0210888540023,1.4862168548175387,5940161.854000013,1559.5069188763473,71.36789637227443,0.0132337270047901,1MO,2,0
0.7682835,7.09794400700525,2976.7893723540024,1.4858267716535447,5941695.354000013,1559.5000929133876,0.17742908963380213,0.01322330948204245,1MO,2,0
0.6254734500000001,7.096081518417739,2977.414845804002,1.4854368932038848,5942943.8040000135,1559.4184738913689,25.37428280092546,0.01321290289058772,1MO,2,0
0.5475529200000001,7.094220007001574,2977.962398724002,1.4850472193074515,5944036.724000013,1559.2960975865706,57.05841143758613,0.013202507216091662,1MO,2,0
0.52640571,7.092359471987937,2978.488804434002,1.484657749803306,5945087.434000013,1559.1627154471562,67.80072484804268,0.013192122444242593,1MO,2,0
0.492549132,7.09049991260881,2978.981353566002,1.484268484530678,5946070.566000014,1559.0116848453085,86.95265113202201,0.013181748560751322,1MO,2,0
0.49595442900000003,7.088641328096986,2979.477307995002,1.483879423328966,5947060.495000013,1558.8625150720857,84.84543763362494,0.013171385551351139,1MO,2,0
0.5003967960000001,7.0867837176860595,2979.977704791002,1.4834905660377373,5948059.291000013,1558.715747117402,82.15674088365185,0.013161033401797759,1MO,2,0
0.5016513,7.084927080610427,2980.479356091002,1.4831019124967266,5949060.591000013,1558.5697120775494,81.35958396620248,0.013150692097869267,1MO,2,0
0.5102584800000001,7.083071416105291,2980.989614571002,1.482713462545837,5950079.0710000135,1558.4282532739674,76.36042855254279,0.013140361625366111,1MO,2,0
0.52474239,7.081216723406651,2981.5143569610022,1.482325216025139,5951126.461000013,1558.294438596493,68.34861099177729,0.013130041970111032,1MO,2,0
0.5463405,7.079363001751309,2982.0606974610023,1.4819371727748705,5952216.961000013,1558.1719793193736,57.255780167670316,0.013119733117949032,1MO,2,0
0.53107002,7.077510250376865,2982.591767481002,1.4815493326354372,5953276.981000013,1558.0416071708994,64.9111544645605,0.013109435054747343,1MO,2,0
0.52629048,7.075658468521717,2983.1180579610023,1.4811616954474112,5954327.461000013,1557.9088071690232,67.36891531789057,0.013099147766395368,1MO,2,0
0.5323575899999999,7.0738076554250595,2983.6504155510024,1.4807742610515315,5955390.051000013,1557.7792443107523,64.14135173451584,0.01308887123880465,1MO,2,0
0.52069431,7.071957810326883,2984.1711098610026,1.4803870292887042,5956429.361000013,1557.643661349374,70.2588348556087,0.01307860545790884,1MO,2,0
0.54595974,7.070108932467974,2984.7170696010025,1.4800000000000015,5957519.101000013,1557.5213335947728,57.20768001560892,0.013068350409663644,1MO,2,0
0.53754294,7.068261021089912,2985.2546125410026,1.479613173026661,5958592.041000013,1557.394678776792,61.34248191027828,0.013058106080046785,1MO,2,0
0.51550896,7.066414075435067,2985.7701215010024,1.4792265482100877,5959621.001000013,1557.2565981186326,72.92848068558139,0.013047872455057966,1MO,2,0
0.52551894,7.064568094746605,2986.2956404410024,1.478840125391851,5960669.941000014,1557.1238090386644,67.46363212357514,0.013037649520718828,1MO,2,0
0.52019832,7.062723078268478,2986.8158387610024,1.4784539044136864,5961708.261000014,1556.988315748239,70.25772310292899,0.013027437263072908,1MO,2,0
0.5318716199999999,7.060879025245431,2987.3477103810023,1.4780678851174949,5962769.881000014,1556.8589767624042,64.03698279495383,0.013017235668185606,1MO,2,0
0.52748787,7.059035934922997,2987.8751982510025,1.4776820673453421,5963822.751000014,1556.7274212999237,66.26789376116129,0.01300704472214414,1MO,2,0
0.53247282,7.057193806547495,2988.4076710710024,1.4772964509394586,5964885.571000014,1556.598531054282,63.62662780013688,0.012996864411057496,1MO,2,0
0.53057403,7.055352639366032,2988.9382451010024,1.47691103574224,5965944.601000015,1556.4687192799395,64.5565560758848,0.012986694721056416,1MO,2,0
0.52400091,7.0535124326265,2989.462246011002,1.4765258215962456,5966990.511000015,1556.3355532081398,67.95363728947196,0.012976535638293325,1MO,2,0
0.5137955399999999,7.051673185577576,2989.9760415510023,1.4761408083441996,5968016.051000015,1556.1971449804455,73.42816310790029,0.012966387148942318,1MO,2,0
0.5177434200000001,7.049834897468718,2990.4937849710022,1.4757559958289899,5969049.471000015,1556.0608631386883,71.20789150739131,0.012956249239199105,1MO,2,0
0.53092473,7.04799756755017,2991.0247097010024,1.4753713838936684,5970109.201000015,1555.9315092520221,64.16886572425973,0.01294612189528098,1MO,2,0
0.52059411,7.046161195072955,2991.545303811002,1.4749869723814502,5971148.311000016,1555.796850182389,69.55844219682092,0.012936005103426768,1MO,2,0
0.54419121,7.044325779288878,2992.089495021002,1.4746027611357138,5972234.521000016,1555.6745300859623,57.409988280498396,0.012925898849896809,1MO,2,0
0.5304287400000001,7.042491319450521,2992.619923761002,1.4742187500000015,5973293.261000016,1555.5451200520858,64.27482482030402,0.012915803120972902,1MO,2,0
0.51857508,7.040657814811247,2993.1384988410023,1.4738349388180176,5974328.341000016,1555.409617547516,70.48761023096704,0.012905717902958263,1MO,2,0
0.53305899,7.038825264625196,2993.6715578310022,1.4734513274336298,5975392.331000016,1555.2817103071343,62.82341088404715,0.012895643182177499,1MO,2,0
0.5510549100000001,7.036993668147281,2994.222612741002,1.473067915690868,5976492.241000016,1555.1632164975306,53.93065082782913,0.012885578944976564,1MO,2,0
0.5456240699999999,7.035163024633195,2994.768236811002,1.4726847034339243,5977581.3110000165,1555.0419643600442,56.48539843120664,0.012875525177722705,1MO,2,0
0.53288364,7.033333333339402,2995.301120451002,1.4723016905071535,5978644.951000016,1554.914161508455,62.76990943194679,0.01286548186680446,1MO,2,0
0.53428644,7.031504593523142,2995.835406891002,1.4719188767550717,5979711.391000017,1554.7871531461285,62.008045238150864,0.012855448998631577,1MO,2,0
0.50543886,7.029676804442423,2996.3408457510022,1.4715362620223564,5980720.251000017,1554.6452433064753,77.4321631949853,0.012845426559634998,1MO,2,0
0.51566928,7.02784996535603,2996.8565150310023,1.4711538461538476,5981749.531000017,1554.5087138773417,71.69054102942997,0.012835414536266826,1MO,2,0
0.52882053,7.026024075523513,2997.385335561002,1.4707716289945454,5982805.061000017,1554.3790753442481,64.65326057984187,0.012825412915000271,1MO,2,0
0.52921131,7.024199134205196,2997.914546871002,1.470389610389612,5983861.371000017,1554.2497067532495,64.40102637961354,0.012815421682329617,1MO,2,0
0.54368019,7.022375140662166,2998.458227061002,1.4700077901843691,5984946.561000017,1554.1279047000808,57.10276771345156,0.012805440824770182,1MO,2,0
0.56825925,7.020552094156283,2999.0264863110024,1.4696261682243006,5986080.811000017,1554.0189021287672,45.74401121349702,0.0127954703288583,1MO,2,0
0.88803753,7.018729993950169,2999.9145238410024,1.4692447443550494,5987853.341000018,1554.0756140669637,12.385756224599005,0.012785510181151242,1MO,2,0
0.79058301,7.016908839307214,3000.7051068510023,1.469382459782046,5989431.3510000175,1554.0818243383526,0.14856190723784513,0.012775560368227221,1MO,2,0
0.90107355,7.0150886294915695,3001.6061804010023,1.4695201037613503,5991229.901000017,1554.1452402075256,15.495119742987573,0.01276562087668532,1MO,2,0
0.9546154200000001,7.013269363768154,3002.5607958210026,1.469398340248964,5993135.321000017,1554.2363384336127,31.983911864931255,0.012755691693145478,1MO,2,0
1.0934274899999998,7.011969579126265,3003.6542233110026,1.4697951775991718,5995317.811000017,1554.3992250453748,102.28105304202784,0.006512792082470083,1MO,1,0
0.9041997900000001,7.019742526358217,3004.5584231010025,1.4696734059097993,5997122.6010000175,1554.464126749614,16.24236464970666,0.2329745562949336,1MO,0,-1
0.84093852,7.018441737934698,3005.3993616210023,1.469810831821717,5998801.121000017,1554.4962739051596,3.985976842303187,0.006526239304753831,1MO,1,0
1.21632279,7.021804835930053,3006.6156844110023,1.4702072538860118,6001228.911000017,1554.7225158031115,197.47327252898552,0.043635634641629166,1MO,1,-1
1.2884317199999997,7.023871190543901,3007.9041161310024,1.4708624708624722,6003800.631000017,1554.9859184149211,267.7410496391229,0.016477241850566062,1MO,1,0
1.26455907,7.027231141038323,3009.1686752010023,1.4712584153288466,6006324.701000017,1555.236846452618,243.0444534988517,0.043576574797526114,1MO,1,-1
1.2753305700000002,7.029295021146778,3010.444005771002,1.4719130209681608,6008870.271000017,1555.4932101993297,253.75409000828395,0.01644632095778295,1MO,1,0
1.23900306,7.031357832994307,3011.683008831002,1.4725672877846805,6011343.331000017,1555.7306757246404,217.77771458992953,0.016433555379342955,1MO,1,0
1.2581162099999998,7.034713238470893,3012.941125041002,1.4729624838292381,6013854.541000017,1555.9778890038838,236.08496400468218,0.04349253837223336,1MO,1,-1
1.26499995,7.036773581658045,3014.206124991002,1.4736161407139177,6016379.491000017,1556.2285284531843,242.737012270002,0.016402735382767524,1MO,1,0
1.22741493,7.038832859242307,3015.433539921002,1.4742694595293524,6018829.421000017,1556.4596382208456,206.4363298106472,0.016390013509976733,1MO,1,0
1.25652303,7.040891072050155,3016.6900629510023,1.474922440537747,6021337.451000017,1556.705649172702,233.97570332910564,0.01637730478980634,1MO,1,0
1.25435871,7.042948220907212,3017.9444216610023,1.4755750840010353,6023841.161000017,1556.950416386666,231.6758100707402,0.016364609205263298,1MO,1,0
1.21901316,7.045004306638243,3019.1634348210023,1.47622739018088,6026274.321000017,1557.1768271317858,198.28075430187684,0.016351926739380903,1MO,1,0
1.26705906,7.0470593300671664,3020.4304938810023,1.4768793593386735,6028803.381000017,1557.427894859212,243.882445812534,0.01633925737521873,1MO,1,0
1.2170793000000002,7.049113292017046,3021.6475731810024,1.4775309917355386,6031232.681000017,1557.6530684400852,196.22117078972497,0.016326601095862606,1MO,1,0
1.2408267,7.052457182207592,3022.8883998810024,1.4779240898528287,6033709.381000017,1557.8903643170695,217.97344348665095,0.04328398270554293,1MO,1,-1
1.25759016,7.054508690420755,3024.1459900410023,1.4785751161590102,6036219.541000017,1558.136174754778,233.95698601820976,0.01629603307965909,1MO,1,0
1.2192285900000002,7.056559139790968,3025.3652186310023,1.4792258064516144,6038653.131000017,1558.3620983225833,197.68358190313654,0.016283420051519587,1MO,1,0
1.20899817,7.0586085311377715,3026.5742168010024,1.4798761609907134,6041066.301000017,1558.5826369969066,188.42093937166698,0.016270820036562893,1MO,1,0
1.2715279800000001,7.0606568652798565,3027.8457447810024,1.4805261800361118,6043604.281000017,1558.8352543203534,247.2851258684704,0.0162582330180108,1MO,1,0
1.19298621,7.06270414303507,3029.0387309910025,1.4811758638473453,6045985.491000017,1559.0473158844793,174.30414624859142,0.01624565897911105,1MO,1,0
1.21752018,7.064750365220418,3030.2562511710025,1.4818252126836828,6048415.671000017,1559.271892498069,195.53517187744123,0.01623309790313727,1MO,1,0
1.2224750700000002,7.066795532652062,3031.4787262410027,1.482474226804125,6050855.741000017,1559.4989023195903,199.84676754383554,0.01622054977338899,1MO,1,0
1.2327054899999998,7.068839646145324,3032.711431731003,1.4831229064674067,6053316.231000017,1559.731056686424,209.0612403914944,0.016208014573191508,1MO,1,0
1.26758511,7.070882706514683,3033.9790168410027,1.4837712519319952,6055846.341000018,1559.9810255023212,242.43952270992222,0.01619549228589591,1MO,1,0
1.2537775500000001,7.072924714573784,3035.2327943910027,1.484419263456092,6058348.8910000175,1560.2237679629181,228.68367952232927,0.016182982894878992,1MO,1,0
1.2364279200000001,7.074965671135428,3036.469222311003,1.4850669412976327,6060816.811000017,1560.457469361486,212.02066027622456,0.01617048638354324,1MO,1,0
1.17670371,7.077005577011583,3037.6459260210027,1.485714285714287,6063165.521000017,1560.6603657657686,159.85128082798096,0.016158002735316746,1MO,1,0
1.22585181,7.079044433013382,3038.871777831003,1.4863612969634599,6065612.331000017,1560.8884022130753,201.9704265119242,0.01614553193365319,1MO,1,0
1.1794241399999998,7.08108223995112,3040.0512019710027,1.4870079753022911,6067966.471000017,1561.0924803190146,161.8019985778654,0.016133073962031792,1MO,1,0
1.11258573,7.084062071337449,3041.1637877010025,1.4873971193415652,6070187.201000017,1561.2621401748997,111.85644499544705,0.03450533160724251,1MO,0,-1
0.57278829,7.082240507420932,3041.7365759910026,1.487014656724095,6071330.491000017,1561.1546646952972,44.89865723859944,0.012897436514516301,1MO,0,0
0.64613469,7.0804198800411315,3042.3827106810027,1.486889460154243,6072620.181000018,1561.0848794344502,18.934493723197868,0.012887492462128964,1MO,0,0
0.80569317,7.079885205181188,3043.1884038510025,1.487021331277308,6074228.3510000175,1561.0969804677488,0.5694857794612455,0.0011117765270448703,1MO,2,0
1.16747028,7.081920178150052,3044.3558741310026,1.4876670092497444,6076558.631000018,1561.294612281606,151.9369287061688,0.016108938351795297,1MO,1,0
1.16939412,7.083954105666582,3045.5252682510027,1.488312355509891,6078892.751000018,1561.4931289493993,153.33991314396133,0.016096527768094778,1MO,1,0
1.22041596,7.08598698853621,3046.7456842110028,1.4889573703133039,6081328.711000018,1561.7176967128946,196.27622107260999,0.016084129929537276,1MO,1,0
1.2124500599999999,7.088018827563544,3047.9581342710026,1.4896020539152774,6083748.771000017,1561.9380670089886,189.05603385885232,0.0160717448197661,1MO,1,0
1.2192285900000002,7.090049623552362,3049.1773628610026,1.4902464065708434,6086182.361000017,1562.1617969712554,194.91455673354906,0.016059372422449723,1MO,1,0
1.26935364,7.0920793773056205,3050.446716501003,1.4908904285347717,6088716.001000017,1562.4110857069568,242.05429919395516,0.01604701272128177,1MO,1,0
1.24021548,7.09410808962545,3051.686931981003,1.4915341200615715,6091191.481000017,1562.6453260646513,213.76786606943418,0.016034665699980955,1MO,1,0
1.22168349,7.0963067453270074,3052.908615471003,1.4919210053859977,6093629.971000018,1562.8699592203156,196.64284581046826,0.018838437865719634,1MO,2,0
0.72193098,7.094487179494872,3053.630546451003,1.491538461538463,6095070.951000018,1562.8387053846184,3.8075754046192865,0.012905576497440284,1MO,2,0
0.6467008200000001,7.092668546534223,3054.277247271003,1.4911561138169713,6096361.771000018,1562.7689748782393,18.95827863043457,0.012895654219686206,1MO,2,0
0.6124073699999999,7.090850845727832,3054.889654641003,1.4907739620707343,6097584.141000018,1562.6817378267585,29.680184239535752,0.01288574211080449,1MO,2,0
0.6187049400000001,7.089034076359211,3055.508359581003,1.4903920061491174,6098819.081000019,1562.5977660773794,27.506946367107012,0.012875840157771483,1MO,2,0
0.62548347,7.087218237712603,3056.1338430510027,1.4900102459016407,6100067.551000019,1562.5173030225442,25.262732719194076,0.01286594834758354,1MO,2,0
0.59186136,7.085403329072984,3056.725704411003,1.4896286811779784,6101248.911000019,1562.4196955185691,37.1847609599756,0.012856066667256985,1MO,2,0
0.52767825,7.083589349726063,3057.253382661003,1.4892473118279583,6102302.161000019,1562.2893397337461,66.3392343565203,0.012846195103828088,1MO,2,0
0.54052389,7.081776298958281,3057.7939065510027,1.4888661377015626,6103381.051000019,1562.1656132582575,59.778683995429944,0.012836333644353019,1MO,2,0
0.7244009100000001,7.079964176056807,3058.5183074610027,1.488741044012284,6104826.961000019,1562.1358651484165,3.4566150791959798,0.012826482275907816,1MO,2,0
0.92347326,7.078152980309543,3059.4417807210025,1.488616014325916,6106670.2210000185,1562.2077822972658,20.207303421751114,0.012816640985588351,1MO,2,0
1.00393386,7.078644501286446,3060.4457145810024,1.4887468030690552,6108674.081000019,1562.3207368286476,49.86110509511528,0.0009441450006232252,1MO,1,0
1.2557915700000002,7.080669905402711,3061.7015061510024,1.4893889030938392,6111180.651000019,1562.5621710559992,227.8575252128781,0.016035742558730325,1MO,1,0
1.2757965,7.083972392645706,3062.9773026510024,1.4897750511247458,6113727.151000019,1562.8136889059338,247.35142091867385,0.042644112769411636,1MO,1,-1
1.30322625,7.087273191932022,3064.2805289010025,1.4901610017889102,6116328.401000019,1563.0790700230034,275.4405519676212,0.04261142694091424,1MO,1,-1
1.27222938,7.089294839047011,3065.5527582810028,1.4908022483392962,6118867.781000019,1563.3285081757824,243.40227764238142,0.01598856825332863,1MO,1,0
1.2439980300000002,7.092592592600256,3066.796756311003,1.4911877394636028,6121350.811000019,1563.5634255427874,215.94349464727492,0.04255457624025487,1MO,1,-1
1.21779573,7.094611848832994,3068.014552041003,1.4918283963227796,6123781.54100002,1563.7848674668062,191.92897416317595,0.01595892794193353,1MO,1,0
1.2885970500000001,7.097906561151392,3069.303149091003,1.492213428644372,6126353.59100002,1564.0422749553263,259.4024952131067,0.042497833828128745,1MO,1,-1
1.22301615,7.09992343032925,3070.526165241003,1.492853496681982,6128794.74100002,1564.266141143444,196.25454362510584,0.015929354213032355,1MO,1,0
1.2533216399999998,7.1032151059020165,3071.7794868810033,1.4932380709364648,6131296.38100002,1564.5053281449382,224.09323633398677,0.04244119943981473,1MO,1,-1
1.19109744,7.105229591844388,3072.970584321003,1.4938775510204096,6133673.82100002,1564.712709438779,168.50144102627127,0.015899846887114676,1MO,1,0
1.2753606300000002,7.108518235151748,3074.245944951003,1.494261667941853,6136219.45100002,1564.9628796225486,245.27110456245933,0.04238467281137847,1MO,1,-1
1.25122746,7.110530341670067,3075.497172411003,1.4949005609382982,6138716.91100002,1565.2006402345776,221.59804025248226,0.015870405785239326,1MO,1,0
1.2799898699999999,7.112541422388479,3076.777162281003,1.4955391282182018,6141271.78100002,1565.4529138414514,249.54019127771414,0.015858272448008554,1MO,1,0
